Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,3,1,12,0,15,42,13,8,10,19,21,124.4,1,0,0,1,0,1,18,0,7,7,7.0,13.3,8,8,8,15.125,15.5,2.8,-4.06,1
4,0,1,8,0,15,46,13,24,9,0,1,129.4,1,0,0,1,0,0,18,0,6,6,6.0,12.833333333333334,6,7,6,12.166666666666666,11.1,0.6,2.02,1
4,16,1,13,0,16,54,13,24,24,5,12,141.7,0,0,0,1,0,1,20,0,6,6,6.0,12.833333333333334,6,6,6,12.833333333333334,13.9,-0.3,0.79,1
4,0,2,16,0,15,59,13,24,9,0,1,132.1,1,0,0,1,0,1,19,0,5,10,3.0,12.666666666666666,5,7,3,13.0,12.7,3.7,-1.7,1
4,0,5,11,0,15,28,13,10,16,19,19,116.8,1,0,0,1,0,0,20,0,7,8,6.0,13.271428571428572,8,8,7,14.471428571428572,13.9,-0.3,0.79,1
4,0,1,10,1,15,58,13,9,10,11,5,135.0,0,0,0,1,0,1,20,0,5,5,5.0,12.4,5,6,5,12.833333333333334,10.8,1.4,1.74,1
4,0,3,13,0,15,31,13,9,24,16,1,116.0,1,0,1,1,0,0,19,0,6,7,0.0,7.3999999999999995,5,5,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,8,0,15,74,13,16,16,24,4,155.0,0,0,0,1,0,0,18,0,6,7,6.0,14.285714285714286,6,8,6,13.25,8.9,1.4,3.51,1
4,0,1,16,0,15,57,13,8,8,19,1,127.0,1,0,0,1,0,0,18,0,5,7,3.0,12.333333333333334,5,9,5,12.6,10.8,1.4,1.74,1
4,3,1,11,0,15,57,13,8,10,19,5,130.8,1,0,0,1,0,1,19,0,7,10,6.0,12.583333333333334,8,8,7,12.671428571428573,13.9,-0.3,0.79,1
4,0,6,11,0,15,34,13,22,10,11,21,121.8,1,0,0,1,0,0,19,0,7,8,6.0,13.731666666666667,8,10,7,13.771428571428572,12.4,0.5,1.79,0
4,17,1,9,0,15,39,13,28,28,23,25,109.8,1,0,0,0,1,0,23,0,3,3,0.0,7.3999999999999995,2,2,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,13,0,15,42,1,9,9,19,21,119.7,1,0,1,1,0,1,19,1,6,8,6.0,12.666666666666666,6,7,6,12.666666666666666,8.9,1.4,3.51,1
4,17,1,11,0,15,28,13,16,16,17,19,122.0,1,0,0,1,0,0,20,0,8,11,6.0,12.491666666666667,8,11,6,12.491666666666667,12.7,3.7,-1.7,1
4,0,1,2,0,15,49,13,24,16,0,0,147.5,1,0,0,1,0,1,19,0,10,12,10.5,13.666666666666666,10,12,11,14.166666666666666,8.9,1.4,3.51,1
4,3,1,16,0,15,81,5,10,10,19,21,150.8,1,0,0,1,0,0,19,1,6,13,6.0,16.0,6,8,6,14.5,15.5,2.8,-4.06,1
4,16,1,16,0,16,67,13,9,10,0,17,150.0,1,0,0,1,0,0,19,0,6,8,6.0,14.142857142857142,6,7,6,13.0,13.9,-0.3,0.79,1
4,14,1,14,1,5,43,13,9,9,10,9,131.5,0,0,1,1,0,1,34,0,6,9,6.0,11.833333333333334,6,9,4,13.75,11.1,0.6,2.02,1
4,0,1,5,0,15,59,13,24,24,5,12,127.2,1,0,0,1,0,1,20,0,6,6,6.0,12.666666666666666,6,8,6,13.0,10.8,1.4,1.74,1
4,3,1,5,0,15,22,13,8,9,19,6,111.0,1,0,0,1,0,0,21,0,6,6,6.0,12.5,6,6,6,12.666666666666666,7.6,2.6,0.32,1
4,5,5,13,0,15,5,7,10,9,19,17,119.9,1,0,1,0,0,0,22,1,10,16,9.0,10.88888888888889,10,16,4,11.25,9.4,-0.8,-3.12,1
4,0,2,8,0,15,42,13,9,8,11,20,133.7,1,0,0,1,0,0,19,0,6,11,1.0,13.0,5,10,0,6.874999999999999,7.6,2.6,0.32,0
4,1,2,3,0,15,31,13,9,9,5,6,113.9,1,0,0,1,0,1,19,0,6,8,6.0,12.666666666666666,6,7,6,12.0,12.7,3.7,-1.7,1
4,0,1,2,0,15,36,13,10,8,19,21,120.7,1,0,1,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,10,1,15,13,13,10,10,19,21,121.8,0,0,0,0,1,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,4,1,2,0,15,13,13,9,15,11,12,117.7,1,0,1,1,1,1,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
3,14,1,9,0,15,78,13,10,10,19,17,110.0,0,0,0,1,1,0,30,0,5,8,2.0,11.0,5,6,4,11.5,15.5,2.8,-4.06,0
4,5,1,1,0,15,26,13,24,24,0,1,134.4,0,0,0,1,1,0,24,0,6,7,6.0,15.714285714285714,6,10,6,15.9,15.5,2.8,-4.06,0
4,0,1,9,0,15,43,13,28,28,18,20,125.3,0,0,0,1,1,0,26,0,10,15,10.5,10.818181818181818,10,15,11,11.636363636363637,7.6,2.6,0.32,0
4,0,1,9,0,15,41,13,9,8,19,17,119.1,0,0,0,0,1,0,19,0,5,16,1.0,12.0,5,6,0,6.874999999999999,13.9,-0.3,0.79,0
1,14,1,13,0,15,39,13,9,8,19,1,146.0,0,0,0,1,1,0,34,0,6,8,5.0,12.6,6,11,4,11.25,12.4,0.5,1.79,1
4,3,6,9,0,15,38,13,9,24,19,0,122.0,1,0,0,1,1,0,19,0,5,8,5.0,11.6,5,10,4,10.75,9.4,-0.8,-3.12,1
4,3,5,7,0,15,39,13,9,24,0,12,118.1,1,0,1,0,1,0,26,0,5,11,1.0,10.0,5,14,1,11.0,8.9,1.4,3.51,0
4,14,1,0,0,15,54,13,8,10,16,17,105.2,0,0,0,1,1,0,29,0,6,7,1.0,14.0,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,3,5,7,0,15,40,13,9,10,19,17,123.3,1,0,0,1,1,1,19,0,5,9,5.0,12.6,5,8,2,12.5,8.9,1.4,3.51,0
4,3,1,2,0,15,38,13,24,24,19,21,124.8,1,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,14,1,10,1,5,43,13,9,10,19,21,149.4,0,0,0,0,1,0,29,0,5,11,2.0,11.333333333333334,5,9,1,12.0,11.1,0.6,2.02,0
4,5,1,15,0,15,15,13,10,10,19,21,108.5,0,0,0,1,1,0,21,0,6,6,6.0,12.666666666666666,6,7,5,11.4,9.4,-0.8,-3.12,1
4,0,1,11,0,15,43,13,8,8,11,1,101.0,0,0,0,1,1,0,20,0,7,14,5.0,12.87857142857143,8,15,7,11.85625,15.5,2.8,-4.06,1
4,0,1,16,0,15,29,13,16,24,17,12,112.9,0,0,0,1,1,0,18,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,9,0,15,33,13,24,24,0,19,134.1,1,0,0,1,1,0,20,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,8.9,1.4,3.51,0
4,14,1,7,0,15,43,13,10,10,19,21,101.6,0,0,0,1,1,1,30,0,5,11,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,4,2,0,0,15,27,13,10,8,0,15,111.9,1,0,0,1,1,0,19,0,6,6,6.0,14.166666666666666,6,6,6,14.0,13.9,-0.3,0.79,1
4,6,1,9,0,15,64,13,24,9,19,3,118.4,1,0,0,1,1,0,30,0,5,7,5.0,13.4,5,7,4,13.25,8.9,1.4,3.51,0
4,0,1,9,0,15,52,13,8,24,11,12,127.1,1,0,0,1,1,1,22,0,5,8,5.0,11.2,5,13,4,11.25,12.7,3.7,-1.7,1
4,3,3,2,0,15,33,13,10,10,11,1,120.5,1,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
4,3,4,5,0,15,37,13,24,24,19,1,136.1,1,0,1,0,1,0,19,0,6,6,6.0,12.666666666666666,6,8,5,11.8,11.1,0.6,2.02,0
4,3,2,0,0,15,41,13,24,9,11,6,124.0,1,0,0,1,1,0,21,0,5,7,3.0,12.333333333333334,5,5,4,11.25,7.6,2.6,0.32,0
4,3,4,16,0,15,48,13,8,8,13,14,141.6,0,0,0,1,1,0,21,0,5,7,4.0,12.25,5,7,5,12.0,7.6,2.6,0.32,1
4,16,1,2,0,16,78,13,9,8,19,21,160.0,1,0,1,1,1,1,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,14,1,9,0,15,26,13,24,9,0,17,110.0,0,0,0,1,1,0,27,0,5,13,3.0,10.75,5,9,3,10.333333333333334,15.5,2.8,-4.06,0
4,5,1,4,0,15,45,13,10,10,14,15,100.0,1,0,0,1,1,0,32,0,7,7,0.0,7.3999999999999995,7,8,0,6.874999999999999,13.9,-0.3,0.79,0
4,14,1,0,0,13,43,13,10,24,19,6,120.0,0,0,1,0,1,0,34,0,6,13,0.0,7.3999999999999995,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,16,1,6,0,16,54,13,20,20,17,1,140.0,1,0,0,1,1,0,20,0,5,8,2.0,11.5,5,13,2,11.5,12.7,3.7,-1.7,0
4,0,3,2,0,15,54,13,10,10,19,21,124.3,1,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,1
4,5,1,9,0,15,28,13,24,8,14,17,118.9,0,0,0,1,1,0,21,0,5,11,2.0,10.5,5,13,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,1,0,0,15,56,13,9,10,11,5,130.2,0,0,0,1,1,0,18,0,6,6,6.0,13.5,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
1,8,1,5,0,8,54,13,10,10,16,17,140.0,0,0,0,0,1,0,30,0,6,6,1.0,10.0,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,14,1,1,0,13,43,13,9,24,19,15,130.0,0,0,0,1,1,0,29,0,6,16,0.0,7.3999999999999995,6,8,0,6.874999999999999,15.5,2.8,-4.06,0
4,3,2,7,0,15,48,13,24,24,0,0,130.4,1,0,1,1,1,0,18,0,5,10,1.0,12.0,5,7,3,10.666666666666666,7.6,2.6,0.32,0
4,0,2,0,0,15,28,13,24,24,19,21,116.1,1,0,0,1,1,1,18,0,5,6,4.0,12.25,5,5,5,12.2,9.4,-0.8,-3.12,0
4,16,1,1,0,16,39,13,24,24,5,1,130.0,0,0,0,1,1,0,22,0,10,16,5.0,11.4,7,13,6,11.666666666666666,15.5,2.8,-4.06,0
4,5,2,10,1,15,54,13,10,10,11,12,124.3,1,0,0,0,1,0,27,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,6,0,0,15,33,13,8,24,19,17,125.0,1,0,0,1,1,0,20,0,6,8,4.0,14.25,6,10,5,14.0,10.8,1.4,1.74,1
4,6,1,14,1,7,13,13,9,8,19,1,110.0,0,0,0,1,1,0,34,0,10,12,10.5,14.454545454545457,10,11,10,14.2,11.1,0.6,2.02,1
4,0,1,1,0,15,43,13,8,8,0,5,115.0,0,0,1,1,1,0,21,0,10,13,10.5,14.538461538461538,10,14,12,14.461538461538462,15.5,2.8,-4.06,1
4,5,1,11,0,15,41,13,24,8,16,17,129.6,0,1,0,1,1,0,23,0,7,10,6.0,12.733333333333334,8,10,7,11.95,16.2,0.3,-0.92,1
4,6,1,5,0,15,28,13,8,8,19,21,128.8,1,0,0,1,1,0,21,0,10,13,5.0,13.2,10,12,4,13.5,8.9,1.4,3.51,0
4,0,3,2,0,15,73,13,20,16,14,15,144.2,1,0,0,1,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,1
3,14,1,13,0,15,26,13,10,10,16,17,134.0,0,0,0,1,1,1,34,0,6,7,6.0,12.333333333333334,6,10,4,12.75,8.9,1.4,3.51,0
4,5,1,9,0,15,38,13,9,24,19,12,112.0,0,0,0,1,1,0,22,0,9,9,5.0,11.2,9,14,7,11.25,12.7,3.7,-1.7,0
4,0,2,11,0,15,59,13,8,10,19,21,128.8,1,0,0,1,1,0,19,0,7,7,6.0,13.2,7,7,6,13.2,7.6,2.6,0.32,1
4,3,4,7,0,15,42,13,16,24,19,6,123.2,1,0,0,1,1,0,18,0,5,5,5.0,13.6,5,6,5,14.6,8.9,1.4,3.51,1
4,3,3,7,0,15,40,13,10,10,19,17,118.4,0,0,0,1,1,0,18,0,5,10,0.0,7.3999999999999995,5,10,2,11.5,7.6,2.6,0.32,0
4,6,1,0,0,15,43,13,16,24,5,1,116.2,0,0,0,1,1,0,24,0,6,11,5.0,12.857142857142858,6,12,5,13.666666666666666,11.1,0.6,2.02,0
4,3,1,0,0,15,22,13,9,8,16,21,113.5,1,0,0,1,0,1,19,0,6,9,5.0,13.5,6,6,6,14.0,12.4,0.5,1.79,1
4,3,3,3,0,15,43,13,22,24,0,20,134.8,1,0,0,1,0,0,18,0,6,12,0.0,7.3999999999999995,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,2,0,15,60,13,16,24,0,6,149.9,1,0,0,0,0,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,1
4,0,1,11,0,15,33,13,24,24,0,0,119.8,1,0,0,1,0,1,19,0,8,8,8.0,12.82875,8,8,8,12.82875,9.4,-0.8,-3.12,1
4,5,1,6,0,15,33,13,27,16,5,19,125.0,1,0,0,1,0,0,21,0,5,6,0.0,7.3999999999999995,5,6,4,13.75,10.8,1.4,1.74,1
4,0,3,11,0,15,64,13,24,9,0,12,135.1,1,0,1,1,0,0,18,0,7,0,0.0,7.3999999999999995,8,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,4,5,0,15,52,13,16,9,14,12,138.3,1,0,0,1,0,0,19,0,6,6,6.0,14.666666666666666,6,6,6,13.166666666666666,9.4,-0.8,-3.12,1
4,3,2,11,0,15,39,13,8,8,16,17,122.5,1,0,0,1,0,0,19,0,8,8,7.0,13.937142857142858,8,8,7,13.937142857142858,10.8,1.4,1.74,1
4,0,1,5,0,15,64,13,16,24,17,1,148.0,1,0,0,1,0,0,20,0,10,12,10.0,14.7,10,12,12,14.583333333333334,15.5,2.8,-4.06,1
4,0,2,8,0,15,39,13,24,24,19,0,126.2,1,0,0,1,0,0,18,0,6,6,6.0,11.666666666666666,6,6,5,12.2,12.7,3.7,-1.7,1
4,5,4,11,0,6,45,13,10,10,19,21,129.8,1,0,0,1,0,0,20,0,7,7,6.0,14.85,7,7,6,14.85,7.6,2.6,0.32,1
4,14,1,16,0,5,43,13,9,10,16,10,104.0,0,0,0,1,0,0,26,0,5,11,1.0,12.0,5,12,0,6.874999999999999,10.8,1.4,1.74,0
4,4,4,11,0,15,48,13,16,24,5,0,126.7,1,0,0,1,0,0,18,0,7,8,7.0,13.6875,8,9,8,15.622222222222222,13.9,-0.3,0.79,0
4,14,1,14,1,15,39,13,10,10,19,21,120.0,0,0,0,1,0,0,34,0,6,14,5.0,12.4,6,10,5,11.6,9.4,-0.8,-3.12,1
4,0,2,11,0,15,48,13,24,16,0,6,124.6,0,0,0,1,0,0,18,0,7,10,7.0,13.398,8,8,8,13.5425,15.5,2.8,-4.06,1
4,3,1,10,1,15,54,13,8,10,3,17,127.3,0,0,0,1,0,0,20,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,11.1,0.6,2.02,0
4,12,1,9,0,15,67,13,10,10,19,21,122.0,1,0,0,1,0,0,29,0,10,16,10.5,11.76923076923077,10,16,12,11.928571428571429,9.4,-0.8,-3.12,1
4,8,1,13,0,8,39,13,24,24,0,1,125.1,0,0,1,0,0,0,27,0,6,8,0.0,7.3999999999999995,5,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,16,0,15,43,13,9,8,11,17,110.0,1,0,0,1,0,1,21,0,6,8,6.0,13.285714285714286,6,11,6,13.0,11.1,0.6,2.02,1
4,0,1,13,0,15,45,13,24,9,0,21,129.8,0,0,0,1,0,1,20,0,6,6,6.0,11.666666666666666,6,8,6,11.166666666666666,15.5,2.8,-4.06,1
4,3,1,13,0,15,33,13,9,8,5,17,114.9,0,0,0,1,0,1,19,0,6,13,6.0,11.5,6,9,5,12.2,11.1,0.6,2.02,1
4,0,1,11,0,15,56,13,10,8,3,3,125.6,1,0,0,1,0,1,22,0,7,9,6.0,13.081666666666669,8,12,6,13.15,11.1,0.6,2.02,1
4,4,3,5,0,15,49,13,8,10,19,17,125.1,1,0,0,1,0,1,19,0,6,6,6.0,12.666666666666666,6,6,6,13.0,15.5,2.8,-4.06,1
4,3,1,8,0,15,19,13,10,24,19,5,115.7,1,0,1,0,0,0,19,0,6,6,3.0,11.333333333333334,6,6,0,6.874999999999999,12.4,0.5,1.79,0
4,0,3,8,0,15,40,13,24,24,0,0,127.2,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,7,5,13.2,12.4,0.5,1.79,0
4,16,1,6,0,16,54,13,24,9,0,5,140.0,0,0,0,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,16,1,1,0,16,54,13,24,24,0,6,140.0,1,0,0,1,0,0,20,0,6,10,5.0,11.666666666666666,6,7,5,12.6,12.4,0.5,1.79,1
4,0,4,13,0,15,36,13,24,8,19,17,120.4,1,0,0,1,0,1,19,0,6,6,6.0,13.5,6,7,6,13.428571428571429,11.1,0.6,2.02,1
4,14,1,16,0,5,43,13,10,10,19,21,100.0,1,0,1,0,0,1,26,0,6,7,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,13,0,15,20,13,24,9,0,17,113.5,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,7,6,14.142857142857142,11.1,0.6,2.02,1
4,0,1,16,0,15,67,13,10,10,0,21,132.1,1,0,1,1,0,0,29,0,5,11,4.0,12.5,5,11,2,12.5,12.7,3.7,-1.7,0
4,16,1,1,0,16,78,13,16,24,17,3,160.0,1,0,0,0,0,0,20,0,6,10,6.0,13.375,6,10,6,13.0,16.2,0.3,-0.92,1
4,0,1,5,0,15,37,13,9,15,16,6,126.3,1,0,0,1,0,0,19,0,6,6,6.0,13.166666666666666,6,6,6,12.666666666666666,15.5,2.8,-4.06,1
4,4,1,11,0,15,46,13,16,16,14,15,125.8,1,0,0,1,0,0,18,0,8,8,7.0,13.154285714285717,8,8,7,13.154285714285717,10.8,1.4,1.74,1
4,0,3,5,0,15,52,13,24,8,0,17,142.2,1,0,0,1,0,1,19,0,6,6,6.0,12.833333333333334,6,6,6,12.833333333333334,9.4,-0.8,-3.12,1
4,3,2,3,0,15,33,13,24,9,11,12,119.4,1,0,0,1,0,0,18,0,7,10,7.0,12.142857142857142,7,7,7,13.142857142857142,12.4,0.5,1.79,1
4,8,1,14,1,9,26,13,10,9,19,6,120.0,0,0,0,1,0,0,34,0,10,15,4.0,13.0,9,10,4,13.75,8.9,1.4,3.51,0
4,3,2,2,0,15,39,1,24,24,17,6,148.6,1,0,0,1,1,0,20,1,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,11.1,0.6,2.02,0
4,0,1,13,0,15,19,13,8,8,19,5,108.7,1,0,0,1,1,0,18,0,6,9,5.0,11.0,6,12,0,6.874999999999999,11.1,0.6,2.02,0
4,3,1,13,0,15,54,13,24,18,0,19,124.6,1,0,1,0,1,0,20,0,9,9,3.0,13.333333333333334,6,6,2,12.5,8.9,1.4,3.51,0
4,0,2,11,0,15,45,13,9,9,0,17,131.0,1,0,0,1,1,0,18,0,7,9,7.0,14.594444444444443,8,10,8,13.472,15.5,2.8,-4.06,1
4,16,1,6,0,16,39,13,16,24,5,3,130.0,1,0,1,1,1,0,20,0,6,9,4.0,11.0,6,13,3,10.666666666666666,12.4,0.5,1.79,0
4,4,1,7,0,15,28,13,9,24,9,6,116.1,1,0,1,0,1,0,24,0,5,8,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,3,1,8,0,15,37,13,9,8,11,17,125.6,1,0,0,1,1,0,19,0,6,6,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,3,1,7,0,15,39,13,9,9,16,21,121.3,1,0,0,1,1,0,18,0,5,9,1.0,12.0,5,10,2,12.0,7.6,2.6,0.32,0
4,0,3,7,0,15,16,13,20,8,17,17,107.4,1,0,0,1,1,0,18,0,5,8,5.0,14.0,5,6,5,13.2,8.9,1.4,3.51,1
4,0,1,15,0,15,34,13,24,9,0,0,116.9,0,0,0,1,1,0,18,0,6,8,6.0,13.571428571428571,6,7,5,11.8,8.9,1.4,3.51,1
4,5,2,0,0,15,46,13,16,9,14,17,123.5,1,0,0,1,1,0,22,0,6,12,0.0,7.3999999999999995,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,0,0,15,56,13,9,8,19,21,130.5,0,0,0,1,1,0,19,0,6,8,6.0,14.25,6,7,6,13.857142857142858,11.1,0.6,2.02,1
3,14,1,16,0,13,43,13,24,27,11,6,140.0,1,0,1,0,0,0,32,0,6,7,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,3,1,3,0,15,43,13,28,9,18,6,117.1,1,0,0,1,0,1,21,0,6,12,0.0,7.3999999999999995,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,4,1,11,0,15,59,13,10,10,3,3,127.5,1,0,0,1,0,1,19,0,8,8,7.0,13.542857142857144,8,8,7,13.542857142857144,12.7,3.7,-1.7,1
0,5,1,14,1,15,54,13,8,10,19,21,126.0,0,0,0,1,0,1,34,0,9,9,9.0,13.11111111111111,7,10,7,11.714285714285714,12.7,3.7,-1.7,1
4,5,1,14,1,2,4,13,28,28,18,20,113.0,1,0,0,1,0,0,30,0,9,11,9.0,12.666666666666666,7,7,7,12.142857142857142,7.6,2.6,0.32,1
4,0,1,9,0,15,46,13,24,9,11,12,130.1,1,0,0,1,0,0,18,0,5,10,4.0,10.75,5,13,2,10.0,9.4,-0.8,-3.12,0
3,5,1,10,1,15,39,13,10,10,19,21,110.0,1,0,0,1,0,0,34,0,10,14,4.0,10.75,10,10,2,10.0,7.6,2.6,0.32,0
4,0,3,5,0,15,63,13,28,10,11,17,135.8,1,0,0,1,0,0,20,0,6,6,6.0,13.666666666666666,6,6,6,13.333333333333334,9.4,-0.8,-3.12,1
4,14,1,14,1,5,66,13,28,28,18,20,126.3,0,0,0,1,0,0,34,0,6,6,6.0,13.833333333333334,6,6,6,12.833333333333334,7.6,2.6,0.32,1
0,11,1,5,0,7,39,13,28,28,18,20,130.0,0,0,0,1,0,0,34,0,10,16,10.5,13.176470588235292,10,16,12,13.0,7.6,2.6,0.32,0
3,14,1,14,1,15,26,13,28,28,18,20,104.0,0,0,0,1,0,0,34,0,6,8,4.0,12.75,6,12,5,12.6,7.6,2.6,0.32,0
4,14,1,14,1,15,43,13,10,10,19,5,121.0,0,0,1,0,0,0,34,0,8,12,4.0,12.0,7,9,4,12.0,8.9,1.4,3.51,0
4,5,1,13,0,15,66,13,10,10,19,3,130.5,1,0,0,1,0,0,28,0,10,11,9.0,11.666666666666666,10,13,9,12.555555555555555,10.8,1.4,1.74,1
4,8,1,14,1,11,96,13,9,9,19,0,160.15000000000003,0,0,0,1,0,0,34,0,10,14,10.5,16.5,10,11,11,16.90909090909091,8.9,1.4,3.51,1
4,5,1,13,0,15,13,13,0,0,9,10,112.5,1,0,0,1,0,0,20,0,10,14,9.0,12.333333333333334,7,10,7,11.77777777777778,7.6,2.6,0.32,1
4,0,1,13,0,15,20,13,9,9,19,21,111.8,1,0,0,1,1,0,19,0,6,9,4.0,11.5,6,12,3,11.0,8.9,1.4,3.51,0
4,3,1,1,0,15,26,13,8,10,11,21,131.4,1,0,0,1,1,1,23,0,10,16,10.5,11.894736842105264,10,13,12,12.923076923076923,15.5,2.8,-4.06,1
4,3,1,13,0,15,78,13,9,10,3,3,144.3,0,0,0,1,1,0,22,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,14,1,15,0,15,4,13,16,9,5,12,115.0,0,0,0,0,1,0,24,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,11.1,0.6,2.02,0
4,14,1,1,0,15,78,13,24,8,11,3,160.15000000000003,0,0,0,1,1,0,26,0,6,9,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,3,6,8,0,15,56,13,10,10,11,12,127.7,1,0,0,1,1,0,18,0,6,6,6.0,15.166666666666666,6,6,6,14.833333333333334,9.4,-0.8,-3.12,1
4,16,1,6,0,16,39,13,8,9,19,21,150.0,0,0,0,1,1,0,24,0,6,8,4.0,11.75,6,8,2,13.5,11.1,0.6,2.02,0
4,0,1,2,0,15,39,13,24,8,16,5,135.6,1,0,0,1,1,0,26,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,11.1,0.6,2.02,0
4,14,1,15,0,5,43,13,10,10,19,0,100.0,0,0,0,1,1,0,27,0,6,11,3.0,11.333333333333334,6,10,3,14.75,16.2,0.3,-0.92,0
4,16,1,1,0,16,54,13,10,10,19,3,140.0,1,0,0,1,1,1,20,0,6,10,5.0,12.6,6,6,5,13.2,12.4,0.5,1.79,1
4,0,1,7,0,15,38,13,22,24,0,1,124.1,1,0,0,1,1,0,19,0,5,10,0.0,7.3999999999999995,5,10,1,14.0,7.6,2.6,0.32,0
4,0,1,16,0,15,64,13,8,8,0,21,131.6,0,0,0,1,1,1,18,0,6,8,6.0,15.5,6,9,4,15.5,11.1,0.6,2.02,0
4,0,3,11,0,15,58,13,24,24,0,0,129.0,1,0,0,1,1,0,18,0,8,8,7.0,12.365714285714288,8,8,7,12.365714285714288,10.8,1.4,1.74,1
4,0,1,13,0,15,19,13,8,9,4,1,110.8,1,0,0,1,1,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,8,0,15,37,13,24,9,0,0,124.5,0,0,0,1,1,1,19,0,6,10,4.0,14.0,6,9,6,12.333333333333334,9.4,-0.8,-3.12,1
3,14,1,1,0,15,26,13,15,15,14,0,100.0,0,0,0,1,1,0,30,0,10,12,3.0,12.0,10,16,5,11.8,15.5,2.8,-4.06,0
4,5,1,8,0,15,27,13,24,16,19,6,123.8,0,0,0,0,1,0,22,0,4,4,0.0,7.3999999999999995,5,8,3,12.0,10.8,1.4,1.74,0
4,3,1,9,0,15,48,13,16,8,14,21,131.4,0,0,0,0,1,0,19,0,5,13,4.0,10.0,5,7,3,11.333333333333334,15.5,2.8,-4.06,0
4,0,1,9,0,15,18,13,8,24,19,5,118.5,0,0,0,1,1,0,21,0,5,9,1.0,10.0,5,10,1,10.0,7.6,2.6,0.32,0
4,0,2,2,0,15,38,13,10,10,19,21,122.0,1,0,0,0,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,0
